car_id,count_total,count_canceled_delay,benefit
401101,4.0,0.0,no benefit
413649,2.0,0.0,no benefit
406027,7.0,0.0,no benefit
396946,3.0,0.0,no benefit
399946,1.0,0.0,no benefit
391747,3.0,0.0,no benefit
380019,6.0,0.0,no benefit
368792,2.0,0.0,no benefit
384108,1.0,0.0,no benefit
215286,4.0,0.0,no benefit
311834,4.0,0.0,no benefit
399304,4.0,0.0,no benefit
405923,4.0,0.0,no benefit
312166,3.0,0.0,no benefit
351836,2.0,0.0,no benefit
358982,9.0,0.0,no benefit
410079,4.0,0.0,no benefit
401666,4.0,0.0,no benefit
364537,2.0,0.0,no benefit
402469,5.0,0.0,no benefit
366942,1.0,0.0,no benefit
351302,2.0,0.0,no benefit
402513,5.0,0.0,no benefit
310553,9.0,0.0,no benefit
388342,2.0,0.0,no benefit
381994,5.0,0.0,no benefit
394088,5.0,0.0,no benefit
377968,1.0,0.0,no benefit
394043,7.0,0.0,no benefit
291717,4.0,0.0,no benefit
385003,3.0,0.0,no benefit
410702,4.0,1.0,benefit
348125,3.0,0.0,no benefit
375868,6.0,0.0,no benefit
289499,4.0,0.0,no benefit
251447,7.0,0.0,no benefit
414639,2.0,0.0,no benefit
383915,2.0,0.0,no benefit
352039,8.0,0.0,no benefit
290987,3.0,0.0,no benefit
304775,8.0,1.0,benefit
334065,1.0,0.0,no benefit
292668,1.0,0.0,no benefit
414057,3.0,0.0,no benefit
368800,1.0,0.0,no benefit
390673,1.0,0.0,no benefit
379686,3.0,0.0,no benefit
332191,1.0,0.0,no benefit
337112,2.0,0.0,no benefit
194276,1.0,0.0,no benefit
228359,4.0,0.0,no benefit
356203,4.0,0.0,no benefit
379704,1.0,0.0,no benefit
348082,5.0,0.0,no benefit
384688,8.0,0.0,no benefit
372205,2.0,0.0,no benefit
176670,6.0,0.0,no benefit
409628,2.0,0.0,no benefit
406302,1.0,0.0,no benefit
311227,4.0,0.0,no benefit
404532,1.0,0.0,no benefit
244108,1.0,0.0,no benefit
356407,2.0,0.0,no benefit
381470,8.0,0.0,no benefit
355817,4.0,0.0,no benefit
375389,5.0,0.0,no benefit
380128,6.0,0.0,no benefit
179573,4.0,0.0,no benefit
349861,3.0,0.0,no benefit
314208,1.0,0.0,no benefit
335970,6.0,0.0,no benefit
393617,1.0,0.0,no benefit
400952,3.0,0.0,no benefit
405564,2.0,0.0,no benefit
408331,3.0,0.0,no benefit
366587,4.0,0.0,no benefit
373871,2.0,0.0,no benefit
258243,1.0,0.0,no benefit
367531,6.0,0.0,no benefit
361185,1.0,0.0,no benefit
373367,4.0,0.0,no benefit
368391,5.0,0.0,no benefit
324683,3.0,0.0,no benefit
351597,7.0,0.0,no benefit
382524,2.0,0.0,no benefit
409625,4.0,0.0,no benefit
220513,1.0,0.0,no benefit
406532,1.0,0.0,no benefit
189709,1.0,0.0,no benefit
409659,1.0,0.0,no benefit
344309,1.0,0.0,no benefit
409005,2.0,0.0,no benefit
323889,3.0,0.0,no benefit
360264,1.0,0.0,no benefit
345408,3.0,0.0,no benefit
341861,18.0,0.0,no benefit
365760,1.0,0.0,no benefit
261576,5.0,1.0,benefit
272475,3.0,0.0,no benefit
395483,4.0,0.0,no benefit
333634,1.0,0.0,no benefit
351454,1.0,0.0,no benefit
390608,4.0,0.0,no benefit
412870,2.0,0.0,no benefit
412021,7.0,1.0,benefit
298117,12.0,0.0,no benefit
400088,7.0,0.0,no benefit
295992,4.0,0.0,no benefit
270091,9.0,0.0,no benefit
355041,3.0,0.0,no benefit
312351,6.0,0.0,no benefit
400150,3.0,0.0,no benefit
345956,1.0,0.0,no benefit
184847,2.0,0.0,no benefit
364783,2.0,0.0,no benefit
406161,11.0,2.0,benefit
374486,13.0,0.0,no benefit
412295,3.0,0.0,no benefit
376684,2.0,0.0,no benefit
411958,1.0,0.0,no benefit
411916,2.0,0.0,no benefit
212965,15.0,0.0,no benefit
407733,2.0,0.0,no benefit
411092,2.0,0.0,no benefit
378463,1.0,0.0,no benefit
358438,3.0,0.0,no benefit
374128,2.0,0.0,no benefit
239664,1.0,0.0,no benefit
200364,2.0,0.0,no benefit
402597,2.0,0.0,no benefit
321019,1.0,0.0,no benefit
365894,2.0,0.0,no benefit
276641,2.0,0.0,no benefit
371214,5.0,0.0,no benefit
315436,1.0,0.0,no benefit
333750,1.0,0.0,no benefit
284286,2.0,0.0,no benefit
302945,1.0,0.0,no benefit
373856,4.0,0.0,no benefit
392776,4.0,0.0,no benefit
300251,6.0,0.0,no benefit
267135,1.0,0.0,no benefit
370049,5.0,0.0,no benefit
180787,1.0,0.0,no benefit
314685,2.0,0.0,no benefit
337308,4.0,0.0,no benefit
354036,2.0,0.0,no benefit
402894,1.0,0.0,no benefit
377621,1.0,0.0,no benefit
396857,3.0,0.0,no benefit
360935,2.0,0.0,no benefit
399200,1.0,0.0,no benefit
358801,2.0,0.0,no benefit
300580,2.0,0.0,no benefit
397952,2.0,0.0,no benefit
388685,4.0,0.0,no benefit
401276,2.0,0.0,no benefit
242626,3.0,0.0,no benefit
388736,2.0,0.0,no benefit
407297,2.0,0.0,no benefit
355278,1.0,0.0,no benefit
338144,1.0,0.0,no benefit
371890,3.0,0.0,no benefit
392321,1.0,0.0,no benefit
275295,1.0,0.0,no benefit
195977,6.0,1.0,benefit
410853,2.0,0.0,no benefit
366082,1.0,0.0,no benefit
406575,4.0,0.0,no benefit
403380,1.0,0.0,no benefit
349006,5.0,0.0,no benefit
328816,4.0,0.0,no benefit
379931,2.0,0.0,no benefit
414852,1.0,0.0,no benefit
229304,1.0,0.0,no benefit
338969,15.0,0.0,no benefit
411776,4.0,0.0,no benefit
407368,3.0,0.0,no benefit
182693,1.0,0.0,no benefit
310490,3.0,0.0,no benefit
302441,4.0,0.0,no benefit
354809,1.0,0.0,no benefit
280191,1.0,0.0,no benefit
404345,1.0,0.0,no benefit
326599,2.0,0.0,no benefit
405572,1.0,0.0,no benefit
407540,2.0,0.0,no benefit
167788,3.0,0.0,no benefit
366872,6.0,0.0,no benefit
415050,1.0,0.0,no benefit
415888,1.0,0.0,no benefit
314845,6.0,0.0,no benefit
374977,1.0,0.0,no benefit
346519,3.0,0.0,no benefit
187012,3.0,0.0,no benefit
379674,1.0,0.0,no benefit
409612,5.0,0.0,no benefit
310336,1.0,0.0,no benefit
383384,1.0,0.0,no benefit
414755,1.0,0.0,no benefit
349147,1.0,0.0,no benefit
294059,4.0,0.0,no benefit
378689,5.0,1.0,benefit
389604,1.0,0.0,no benefit
239925,1.0,0.0,no benefit
368436,3.0,0.0,no benefit
347556,3.0,0.0,no benefit
332588,4.0,0.0,no benefit
327708,1.0,0.0,no benefit
307793,2.0,0.0,no benefit
388111,7.0,0.0,no benefit
392268,1.0,0.0,no benefit
365112,2.0,0.0,no benefit
351996,1.0,0.0,no benefit
387761,2.0,0.0,no benefit
343602,2.0,0.0,no benefit
361997,1.0,0.0,no benefit
399603,4.0,0.0,no benefit
369761,1.0,0.0,no benefit
311849,1.0,0.0,no benefit
280534,3.0,0.0,no benefit
307362,1.0,0.0,no benefit
404073,1.0,0.0,no benefit
396518,2.0,0.0,no benefit
404337,3.0,0.0,no benefit
383997,4.0,0.0,no benefit
383079,1.0,0.0,no benefit
309070,9.0,0.0,no benefit
361806,3.0,0.0,no benefit
393465,2.0,0.0,no benefit
312110,4.0,0.0,no benefit
348237,2.0,0.0,no benefit
348999,4.0,0.0,no benefit
224967,2.0,0.0,no benefit
281116,5.0,0.0,no benefit
348442,1.0,0.0,no benefit
380799,3.0,0.0,no benefit
378916,1.0,0.0,no benefit
387403,4.0,0.0,no benefit
374646,3.0,0.0,no benefit
390656,3.0,0.0,no benefit
404041,4.0,0.0,no benefit
321623,2.0,0.0,no benefit
346139,6.0,0.0,no benefit
377670,6.0,0.0,no benefit
336752,2.0,0.0,no benefit
415013,1.0,0.0,no benefit
412039,2.0,0.0,no benefit
350603,4.0,0.0,no benefit
414937,1.0,0.0,no benefit
372567,2.0,0.0,no benefit
360334,4.0,0.0,no benefit
359365,9.0,0.0,no benefit
400747,2.0,0.0,no benefit
350801,2.0,0.0,no benefit
358975,2.0,0.0,no benefit
415157,2.0,0.0,no benefit
397817,6.0,0.0,no benefit
366371,12.0,0.0,no benefit
369582,2.0,0.0,no benefit
409516,4.0,0.0,no benefit
385523,10.0,1.0,benefit
413333,7.0,0.0,no benefit
276222,3.0,0.0,no benefit
387500,2.0,0.0,no benefit
375606,3.0,0.0,no benefit
410255,4.0,0.0,no benefit
392214,5.0,0.0,no benefit
375704,1.0,0.0,no benefit
373700,3.0,0.0,no benefit
390615,1.0,0.0,no benefit
194695,2.0,0.0,no benefit
409863,4.0,0.0,no benefit
385008,5.0,0.0,no benefit
364523,5.0,0.0,no benefit
395953,5.0,0.0,no benefit
368840,4.0,0.0,no benefit
391193,2.0,0.0,no benefit
382906,2.0,0.0,no benefit
387368,1.0,0.0,no benefit
378264,3.0,0.0,no benefit
279328,1.0,0.0,no benefit
374213,1.0,0.0,no benefit
388408,3.0,0.0,no benefit
389219,4.0,0.0,no benefit
226488,2.0,0.0,no benefit
377591,13.0,1.0,benefit
258017,1.0,0.0,no benefit
340699,11.0,0.0,no benefit
246316,2.0,0.0,no benefit
223458,1.0,0.0,no benefit
322943,3.0,0.0,no benefit
399590,3.0,0.0,no benefit
348127,1.0,0.0,no benefit
349720,1.0,0.0,no benefit
266895,1.0,0.0,no benefit
403736,5.0,0.0,no benefit
347222,2.0,0.0,no benefit
349142,7.0,0.0,no benefit
369493,8.0,0.0,no benefit
325328,10.0,0.0,no benefit
364276,3.0,0.0,no benefit
303137,1.0,0.0,no benefit
400085,1.0,0.0,no benefit
354102,1.0,0.0,no benefit
405382,1.0,0.0,no benefit
318911,7.0,0.0,no benefit
397728,6.0,0.0,no benefit
169170,1.0,0.0,no benefit
406866,1.0,0.0,no benefit
390708,1.0,0.0,no benefit
216759,1.0,0.0,no benefit
388993,1.0,0.0,no benefit
406609,8.0,0.0,no benefit
394217,3.0,1.0,benefit
402806,1.0,0.0,no benefit
411804,3.0,0.0,no benefit
171524,1.0,0.0,no benefit
313071,1.0,0.0,no benefit
328900,3.0,0.0,no benefit
397395,1.0,0.0,no benefit
374290,4.0,0.0,no benefit
399863,4.0,0.0,no benefit
387670,1.0,0.0,no benefit
315427,4.0,0.0,no benefit
390350,2.0,0.0,no benefit
393549,4.0,0.0,no benefit
283735,2.0,0.0,no benefit
396326,2.0,0.0,no benefit
386221,4.0,0.0,no benefit
369200,4.0,0.0,no benefit
405541,2.0,0.0,no benefit
354493,6.0,0.0,no benefit
398564,1.0,0.0,no benefit
380318,4.0,0.0,no benefit
381869,2.0,0.0,no benefit
386624,1.0,0.0,no benefit
288043,1.0,0.0,no benefit
370765,1.0,0.0,no benefit
336314,7.0,0.0,no benefit
369845,7.0,0.0,no benefit
258737,4.0,0.0,no benefit
335591,3.0,0.0,no benefit
343593,2.0,0.0,no benefit
401604,1.0,0.0,no benefit
406948,2.0,0.0,no benefit
334360,2.0,0.0,no benefit
400932,2.0,0.0,no benefit
239754,2.0,0.0,no benefit
377847,2.0,0.0,no benefit
402553,1.0,0.0,no benefit
372716,4.0,0.0,no benefit
375883,4.0,0.0,no benefit
289171,2.0,0.0,no benefit
404571,3.0,0.0,no benefit
391650,1.0,0.0,no benefit
229411,3.0,0.0,no benefit
407371,6.0,0.0,no benefit
373989,3.0,0.0,no benefit
326968,2.0,0.0,no benefit
403794,2.0,0.0,no benefit
204781,3.0,0.0,no benefit
342924,1.0,0.0,no benefit
341076,2.0,0.0,no benefit
267908,1.0,0.0,no benefit
376791,4.0,0.0,no benefit
401436,2.0,0.0,no benefit
334223,2.0,0.0,no benefit
355842,6.0,0.0,no benefit
407714,1.0,0.0,no benefit
298516,9.0,0.0,no benefit
382640,3.0,0.0,no benefit
362229,1.0,0.0,no benefit
328866,2.0,0.0,no benefit
395684,3.0,0.0,no benefit
310810,3.0,0.0,no benefit
230527,1.0,0.0,no benefit
359485,5.0,0.0,no benefit
403153,6.0,0.0,no benefit
323008,1.0,0.0,no benefit
408445,8.0,0.0,no benefit
369536,3.0,0.0,no benefit
383804,6.0,0.0,no benefit
355549,4.0,0.0,no benefit
311646,1.0,0.0,no benefit
321356,1.0,0.0,no benefit
372293,3.0,0.0,no benefit
410354,6.0,0.0,no benefit
400184,1.0,0.0,no benefit
395633,3.0,0.0,no benefit
394380,7.0,1.0,benefit
403706,1.0,0.0,no benefit
398243,3.0,0.0,no benefit
284799,4.0,0.0,no benefit
362187,15.0,0.0,no benefit
370656,2.0,0.0,no benefit
376892,1.0,0.0,no benefit
412285,2.0,0.0,no benefit
392847,4.0,0.0,no benefit
300469,2.0,0.0,no benefit
372002,1.0,0.0,no benefit
388568,4.0,0.0,no benefit
410467,1.0,0.0,no benefit
340201,3.0,0.0,no benefit
409206,5.0,0.0,no benefit
298827,1.0,0.0,no benefit
262344,3.0,0.0,no benefit
407084,7.0,0.0,no benefit
196898,1.0,0.0,no benefit
352076,4.0,0.0,no benefit
333794,1.0,0.0,no benefit
346315,1.0,0.0,no benefit
256877,5.0,0.0,no benefit
353781,4.0,0.0,no benefit
209377,2.0,0.0,no benefit
336433,1.0,0.0,no benefit
282159,9.0,0.0,no benefit
342595,3.0,0.0,no benefit
379894,4.0,0.0,no benefit
381304,1.0,0.0,no benefit
381787,17.0,1.0,benefit
166872,3.0,0.0,no benefit
290140,2.0,0.0,no benefit
408300,2.0,0.0,no benefit
406076,1.0,0.0,no benefit
334118,13.0,0.0,no benefit
339855,1.0,0.0,no benefit
348840,2.0,0.0,no benefit
359699,1.0,0.0,no benefit
347660,3.0,0.0,no benefit
374349,3.0,0.0,no benefit
320243,3.0,0.0,no benefit
375355,1.0,0.0,no benefit
370265,8.0,0.0,no benefit
339818,2.0,0.0,no benefit
386271,2.0,0.0,no benefit
387976,6.0,1.0,benefit
316806,4.0,0.0,no benefit
371162,4.0,0.0,no benefit
296360,3.0,0.0,no benefit
407883,1.0,0.0,no benefit
401470,4.0,0.0,no benefit
351258,7.0,0.0,no benefit
352955,1.0,0.0,no benefit
403749,3.0,0.0,no benefit
402566,4.0,0.0,no benefit
363918,7.0,0.0,no benefit
403354,5.0,0.0,no benefit
404602,6.0,0.0,no benefit
403240,6.0,0.0,no benefit
386035,1.0,0.0,no benefit
381481,5.0,0.0,no benefit
358326,2.0,0.0,no benefit
228695,2.0,0.0,no benefit
374347,4.0,0.0,no benefit
311695,2.0,0.0,no benefit
380480,4.0,0.0,no benefit
306723,1.0,0.0,no benefit
378510,12.0,0.0,no benefit
364925,1.0,0.0,no benefit
379392,1.0,0.0,no benefit
379324,3.0,0.0,no benefit
305819,7.0,0.0,no benefit
208739,1.0,0.0,no benefit
339138,9.0,0.0,no benefit
361455,6.0,0.0,no benefit
284977,2.0,0.0,no benefit
201627,3.0,0.0,no benefit
403710,1.0,0.0,no benefit
414201,4.0,0.0,no benefit
407465,11.0,0.0,no benefit
360459,3.0,0.0,no benefit
190291,9.0,0.0,no benefit
410687,3.0,0.0,no benefit
380407,5.0,0.0,no benefit
356271,1.0,0.0,no benefit
321725,2.0,0.0,no benefit
381601,1.0,0.0,no benefit
334835,2.0,0.0,no benefit
402940,2.0,0.0,no benefit
369190,4.0,0.0,no benefit
406488,1.0,0.0,no benefit
379009,1.0,0.0,no benefit
354494,7.0,0.0,no benefit
162571,5.0,0.0,no benefit
394801,7.0,0.0,no benefit
413924,1.0,0.0,no benefit
234676,4.0,0.0,no benefit
366649,3.0,0.0,no benefit
407095,1.0,0.0,no benefit
364692,2.0,0.0,no benefit
395056,3.0,0.0,no benefit
355900,9.0,0.0,no benefit
331900,4.0,0.0,no benefit
344690,2.0,0.0,no benefit
339174,4.0,0.0,no benefit
380001,2.0,0.0,no benefit
407636,7.0,0.0,no benefit
319328,4.0,0.0,no benefit
312701,3.0,0.0,no benefit
384567,4.0,0.0,no benefit
284219,3.0,0.0,no benefit
352466,3.0,0.0,no benefit
353433,2.0,0.0,no benefit
245767,4.0,0.0,no benefit
286429,2.0,0.0,no benefit
250644,7.0,0.0,no benefit
341830,1.0,0.0,no benefit
393982,3.0,0.0,no benefit
409055,4.0,0.0,no benefit
284459,3.0,0.0,no benefit
406588,1.0,0.0,no benefit
405897,3.0,0.0,no benefit
370524,1.0,0.0,no benefit
343609,2.0,0.0,no benefit
311943,10.0,0.0,no benefit
405856,8.0,0.0,no benefit
317683,8.0,0.0,no benefit
341082,1.0,0.0,no benefit
396755,4.0,1.0,benefit
373237,3.0,0.0,no benefit
349751,1.0,0.0,no benefit
290362,2.0,0.0,no benefit
314697,2.0,0.0,no benefit
334187,2.0,0.0,no benefit
400938,2.0,0.0,no benefit
400834,1.0,0.0,no benefit
340304,5.0,0.0,no benefit
242357,1.0,0.0,no benefit
403058,1.0,0.0,no benefit
371933,3.0,0.0,no benefit
311841,5.0,0.0,no benefit
383752,3.0,0.0,no benefit
367164,2.0,0.0,no benefit
331337,4.0,0.0,no benefit
304515,3.0,0.0,no benefit
224872,1.0,0.0,no benefit
329723,2.0,0.0,no benefit
358454,1.0,0.0,no benefit
403552,5.0,0.0,no benefit
354556,1.0,0.0,no benefit
355111,1.0,0.0,no benefit
380847,2.0,0.0,no benefit
380909,1.0,0.0,no benefit
377729,1.0,0.0,no benefit
219550,2.0,0.0,no benefit
223897,2.0,0.0,no benefit
400508,2.0,0.0,no benefit
392805,8.0,0.0,no benefit
400080,1.0,0.0,no benefit
323562,2.0,0.0,no benefit
366179,2.0,0.0,no benefit
404436,1.0,0.0,no benefit
285493,1.0,0.0,no benefit
370171,3.0,0.0,no benefit
407411,8.0,0.0,no benefit
318291,1.0,0.0,no benefit
340238,1.0,0.0,no benefit
382874,1.0,0.0,no benefit
383225,8.0,0.0,no benefit
308920,3.0,0.0,no benefit
381504,1.0,0.0,no benefit
392263,1.0,0.0,no benefit
396202,3.0,0.0,no benefit
349655,7.0,0.0,no benefit
341840,4.0,0.0,no benefit
411850,2.0,0.0,no benefit
403212,2.0,0.0,no benefit
412528,5.0,0.0,no benefit
415234,2.0,0.0,no benefit
340064,5.0,0.0,no benefit
305179,1.0,0.0,no benefit
383462,7.0,0.0,no benefit
343695,2.0,0.0,no benefit
399575,7.0,0.0,no benefit
375539,3.0,0.0,no benefit
245197,3.0,0.0,no benefit
379829,3.0,0.0,no benefit
351515,7.0,0.0,no benefit
380662,6.0,1.0,benefit
306539,2.0,0.0,no benefit
405622,6.0,0.0,no benefit
402985,3.0,0.0,no benefit
333228,1.0,0.0,no benefit
385628,8.0,0.0,no benefit
377043,2.0,0.0,no benefit
359884,5.0,0.0,no benefit
341610,3.0,0.0,no benefit
338335,5.0,0.0,no benefit
407806,1.0,0.0,no benefit
359153,2.0,0.0,no benefit
402988,2.0,0.0,no benefit
404486,5.0,0.0,no benefit
189248,3.0,0.0,no benefit
410668,3.0,0.0,no benefit
278398,3.0,0.0,no benefit
384360,2.0,0.0,no benefit
363413,1.0,0.0,no benefit
369478,2.0,0.0,no benefit
409561,2.0,0.0,no benefit
395324,2.0,0.0,no benefit
361198,4.0,0.0,no benefit
401848,2.0,0.0,no benefit
413181,7.0,1.0,benefit
373547,4.0,0.0,no benefit
410956,5.0,0.0,no benefit
294622,3.0,0.0,no benefit
374513,1.0,0.0,no benefit
384868,1.0,0.0,no benefit
412824,2.0,0.0,no benefit
412464,5.0,0.0,no benefit
377949,6.0,0.0,no benefit
394259,3.0,0.0,no benefit
220732,3.0,0.0,no benefit
334006,3.0,0.0,no benefit
368756,2.0,0.0,no benefit
374512,2.0,0.0,no benefit
383410,1.0,0.0,no benefit
367608,7.0,0.0,no benefit
289320,2.0,0.0,no benefit
170987,4.0,0.0,no benefit
367665,1.0,0.0,no benefit
227330,5.0,0.0,no benefit
410712,1.0,0.0,no benefit
280795,1.0,0.0,no benefit
404853,1.0,0.0,no benefit
349678,20.0,0.0,no benefit
410840,2.0,0.0,no benefit
412498,1.0,0.0,no benefit
387815,1.0,0.0,no benefit
334579,1.0,0.0,no benefit
408705,3.0,0.0,no benefit
223850,5.0,1.0,benefit
398048,1.0,0.0,no benefit
297105,6.0,0.0,no benefit
351546,6.0,1.0,benefit
384607,4.0,0.0,no benefit
337235,4.0,0.0,no benefit
192991,2.0,0.0,no benefit
415800,1.0,0.0,no benefit
267506,4.0,0.0,no benefit
292785,4.0,0.0,no benefit
392564,2.0,0.0,no benefit
368230,2.0,0.0,no benefit
363377,3.0,0.0,no benefit
411901,3.0,0.0,no benefit
334822,3.0,0.0,no benefit
409950,2.0,0.0,no benefit
400976,4.0,0.0,no benefit
364652,9.0,0.0,no benefit
369878,1.0,0.0,no benefit
392653,2.0,0.0,no benefit
278640,3.0,0.0,no benefit
398252,4.0,0.0,no benefit
271617,1.0,0.0,no benefit
270935,3.0,0.0,no benefit
374996,2.0,0.0,no benefit
347023,3.0,0.0,no benefit
379972,3.0,0.0,no benefit
388972,1.0,0.0,no benefit
402952,3.0,0.0,no benefit
314641,5.0,0.0,no benefit
335317,2.0,0.0,no benefit
223597,1.0,0.0,no benefit
404708,1.0,0.0,no benefit
401262,5.0,0.0,no benefit
389272,2.0,0.0,no benefit
366992,2.0,0.0,no benefit
233169,1.0,0.0,no benefit
383119,1.0,0.0,no benefit
350688,2.0,0.0,no benefit
364922,3.0,0.0,no benefit
345555,2.0,0.0,no benefit
175984,2.0,0.0,no benefit
252142,1.0,0.0,no benefit
403777,5.0,0.0,no benefit
247475,3.0,0.0,no benefit
373889,5.0,1.0,benefit
292634,3.0,0.0,no benefit
335958,9.0,0.0,no benefit
382391,3.0,0.0,no benefit
387993,4.0,0.0,no benefit
196913,1.0,0.0,no benefit
375483,1.0,0.0,no benefit
370597,2.0,0.0,no benefit
353760,3.0,0.0,no benefit
271186,2.0,0.0,no benefit
326069,7.0,0.0,no benefit
397333,5.0,0.0,no benefit
408025,1.0,0.0,no benefit
255377,4.0,0.0,no benefit
309050,1.0,0.0,no benefit
406994,2.0,0.0,no benefit
321121,3.0,0.0,no benefit
393093,1.0,0.0,no benefit
387498,3.0,0.0,no benefit
400357,4.0,0.0,no benefit
283418,1.0,0.0,no benefit
317237,6.0,0.0,no benefit
267904,2.0,0.0,no benefit
349137,3.0,0.0,no benefit
248300,7.0,0.0,no benefit
393750,3.0,0.0,no benefit
362554,1.0,0.0,no benefit
204797,4.0,0.0,no benefit
317386,1.0,0.0,no benefit
360597,2.0,0.0,no benefit
377676,2.0,0.0,no benefit
335605,6.0,0.0,no benefit
347784,1.0,0.0,no benefit
405951,1.0,0.0,no benefit
403353,2.0,0.0,no benefit
378181,2.0,0.0,no benefit
317572,12.0,0.0,no benefit
363145,1.0,0.0,no benefit
324640,8.0,0.0,no benefit
403947,1.0,0.0,no benefit
380805,1.0,0.0,no benefit
399837,4.0,0.0,no benefit
294875,4.0,0.0,no benefit
394555,3.0,0.0,no benefit
393286,2.0,0.0,no benefit
315040,3.0,0.0,no benefit
404774,8.0,0.0,no benefit
300528,8.0,0.0,no benefit
294719,1.0,0.0,no benefit
391772,2.0,0.0,no benefit
400172,2.0,0.0,no benefit
400437,5.0,0.0,no benefit
396644,1.0,0.0,no benefit
402098,1.0,0.0,no benefit
198694,1.0,0.0,no benefit
405905,2.0,0.0,no benefit
397155,1.0,0.0,no benefit
377241,3.0,0.0,no benefit
321132,2.0,0.0,no benefit
350435,2.0,0.0,no benefit
340651,4.0,0.0,no benefit
287544,8.0,0.0,no benefit
376778,3.0,0.0,no benefit
387654,1.0,0.0,no benefit
405784,1.0,0.0,no benefit
213366,3.0,0.0,no benefit
376641,2.0,0.0,no benefit
381223,2.0,0.0,no benefit
337759,1.0,0.0,no benefit
375892,7.0,0.0,no benefit
350274,1.0,0.0,no benefit
384834,1.0,0.0,no benefit
322284,1.0,0.0,no benefit
347959,3.0,0.0,no benefit
403430,9.0,0.0,no benefit
399882,1.0,0.0,no benefit
398456,5.0,0.0,no benefit
404925,1.0,0.0,no benefit
321430,1.0,0.0,no benefit
362694,1.0,0.0,no benefit
224983,2.0,0.0,no benefit
382861,1.0,0.0,no benefit
375128,9.0,0.0,no benefit
390479,9.0,0.0,no benefit
373430,2.0,0.0,no benefit
396840,1.0,0.0,no benefit
297202,2.0,0.0,no benefit
399567,1.0,0.0,no benefit
225243,2.0,0.0,no benefit
268533,2.0,0.0,no benefit
338647,4.0,1.0,benefit
326824,1.0,0.0,no benefit
347128,2.0,0.0,no benefit
282032,4.0,0.0,no benefit
364583,1.0,0.0,no benefit
381357,1.0,0.0,no benefit
321170,6.0,0.0,no benefit
377144,4.0,0.0,no benefit
395514,3.0,0.0,no benefit
335258,6.0,0.0,no benefit
365185,4.0,0.0,no benefit
388460,1.0,0.0,no benefit
376556,3.0,0.0,no benefit
404448,1.0,0.0,no benefit
334027,2.0,0.0,no benefit
370416,3.0,0.0,no benefit
334533,1.0,0.0,no benefit
167016,1.0,0.0,no benefit
226512,1.0,0.0,no benefit
386747,3.0,0.0,no benefit
354908,1.0,0.0,no benefit
389087,4.0,0.0,no benefit
362030,1.0,0.0,no benefit
376764,1.0,0.0,no benefit
406418,1.0,0.0,no benefit
391475,4.0,0.0,no benefit
318033,1.0,0.0,no benefit
248889,13.0,0.0,no benefit
274001,2.0,0.0,no benefit
317119,2.0,0.0,no benefit
331417,4.0,0.0,no benefit
395700,2.0,0.0,no benefit
400177,2.0,0.0,no benefit
378413,1.0,0.0,no benefit
329769,3.0,0.0,no benefit
405732,2.0,0.0,no benefit
295609,2.0,0.0,no benefit
189312,2.0,0.0,no benefit
387284,3.0,0.0,no benefit
316829,1.0,0.0,no benefit
261023,2.0,0.0,no benefit
404182,1.0,0.0,no benefit
341630,6.0,0.0,no benefit
347934,3.0,0.0,no benefit
364546,8.0,0.0,no benefit
373327,1.0,0.0,no benefit
342835,1.0,0.0,no benefit
317303,5.0,0.0,no benefit
339475,7.0,0.0,no benefit
401390,4.0,0.0,no benefit
390073,6.0,0.0,no benefit
409854,4.0,0.0,no benefit
343808,7.0,0.0,no benefit
246707,1.0,0.0,no benefit
407813,1.0,0.0,no benefit
407533,1.0,0.0,no benefit
356123,3.0,0.0,no benefit
293677,2.0,0.0,no benefit
409688,1.0,0.0,no benefit
349281,2.0,0.0,no benefit
369167,3.0,0.0,no benefit
405912,1.0,0.0,no benefit
166031,1.0,0.0,no benefit
228659,4.0,0.0,no benefit
403920,2.0,0.0,no benefit
385774,2.0,0.0,no benefit
397027,5.0,0.0,no benefit
342586,3.0,0.0,no benefit
316817,7.0,0.0,no benefit
406126,4.0,0.0,no benefit
376124,3.0,0.0,no benefit
264086,2.0,0.0,no benefit
401484,1.0,0.0,no benefit
336676,1.0,0.0,no benefit
390063,1.0,0.0,no benefit
349605,7.0,0.0,no benefit
350103,1.0,0.0,no benefit
393328,3.0,0.0,no benefit
338942,1.0,0.0,no benefit
388203,3.0,0.0,no benefit
245752,2.0,0.0,no benefit
398661,2.0,0.0,no benefit
329718,3.0,0.0,no benefit
414063,1.0,0.0,no benefit
388585,3.0,0.0,no benefit
362219,1.0,0.0,no benefit
398102,1.0,0.0,no benefit
190850,2.0,0.0,no benefit
193151,4.0,0.0,no benefit
383065,3.0,0.0,no benefit
338249,3.0,0.0,no benefit
373305,1.0,0.0,no benefit
395548,1.0,0.0,no benefit
352211,1.0,0.0,no benefit
378091,2.0,0.0,no benefit
346392,4.0,0.0,no benefit
299876,2.0,0.0,no benefit
406078,2.0,0.0,no benefit
409539,3.0,0.0,no benefit
226909,2.0,0.0,no benefit
375220,1.0,0.0,no benefit
341648,6.0,0.0,no benefit
412980,1.0,0.0,no benefit
317956,1.0,0.0,no benefit
267350,1.0,0.0,no benefit
316663,4.0,0.0,no benefit
308974,4.0,0.0,no benefit
